0,1,2,3,4,5,6,7,8,9,10,11,12
時間,約定,銘柄,タイプ,新規・決済,数量,価格,注文,手数料,スワップ,損益,残高,コメント
2024.06.18 17:00:39,1314,EURUSD,sell,in,0.1,1.07459,1314,-0.70,0.00,0.00,11 367.84,
2024.06.20 09:15:00,1315,EURUSD,buy,out,0.1,1.07326,1315,0.00,1.15,13.30,11 382.29,
2024.06.20 09:15:32,1316,EURUSD,buy,in,0.1,1.07338,1316,-0.70,0.00,0.00,11 381.59,
2024.06.21 06:00:00,1317,EURUSD,sell,out,0.1,1.07168,1317,0.00,-0.68,-17.00,11 363.91,
2024.06.21 06:00:03,1318,EURUSD,sell,in,0.1,1.07167,1318,-0.70,0.00,0.00,11 363.21,
2024.06.21 10:30:00,1319,EURUSD,buy,out,0.1,1.06983,1319,0.00,0.00,18.40,11 381.61,
2024.06.21 11:11:26,1320,EURUSD,buy,in,0.1,1.06874,1320,-0.70,0.00,0.00,11 380.91,
2024.06.24 09:30:00,1321,EURUSD,sell,out,0.1,1.07037,1321,0.00,-0.68,16.30,11 396.53,
2024.06.24 09:46:25,1322,EURUSD,sell,in,0.1,1.07037,1322,-0.70,0.00,0.00,11 395.83,
2024.06.25 10:30:00,1323,EURUSD,buy,out,0.1,1.07249,1323,0.00,0.19,-21.20,11 374.82,
2024.06.25 10:30:22,1324,EURUSD,buy,in,0.1,1.07254,1324,-0.70,0.00,0.00,11 374.12,
2024.06.27 15:45:00,1325,EURUSD,sell,out,0.1,1.07171,1325,0.00,-4.09,-8.30,11 361.73,
2024.06.27 15:45:17,1326,EURUSD,sell,in,0.1,1.07166,1326,-0.70,0.00,0.00,11 361.03,
2024.06.28 04:30:00,1327,EURUSD,buy,out,0.1,1.06888,1327,0.00,0.19,27.80,11 389.02,
2024.06.28 04:45:16,1328,EURUSD,buy,in,0.1,1.06906,1328,-0.70,0.00,0.00,11 388.32,
2024.07.01 00:15:00,1329,EURUSD,sell,out,0.1,1.07423,1329,0.00,-0.68,51.70,11 439.34,
2024.07.01 00:28:30,1330,EURUSD,sell,in,0.1,1.07368,1330,-0.70,0.00,0.00,11 438.64,
2024.07.01 18:15:00,1331,EURUSD,buy,out,0.1,1.07232,1331,0.00,0.00,13.60,11 452.24,
2024.07.01 18:16:40,1332,EURUSD,buy,in,0.1,1.07252,1332,-0.70,0.00,0.00,11 451.54,
2024.07.02 16:45:00,1333,EURUSD,sell,out,0.1,1.07429,1333,0.00,-0.68,17.70,11 468.56,
2024.07.02 16:53:37,1334,EURUSD,sell,in,0.1,1.07410,1334,-0.70,0.00,0.00,11 467.86,
2024.07.08 00:15:00,1335,EURUSD,buy,out,0.1,1.08143,1335,0.00,1.53,-73.30,11 396.09,
2024.07.08 00:15:16,1336,EURUSD,buy,in,0.1,1.08156,1336,-0.70,0.00,0.00,11 395.39,
2024.07.11 11:45:00,1337,EURUSD,sell,out,0.1,1.08440,1337,0.00,-4.77,28.40,11 419.02,
2024.07.11 12:23:37,1338,EURUSD,sell,in,0.1,1.08483,1338,-0.70,0.00,0.00,11 418.32,
2024.07.15 01:30:00,1339,EURUSD,buy,out,0.1,1.08868,1339,0.00,0.38,-38.50,11 380.20,
2024.07.15 01:32:14,1340,EURUSD,buy,in,0.1,1.08871,1340,-0.70,0.00,0.00,11 379.50,
2024.07.15 12:00:00,1341,EURUSD,sell,out,0.1,1.09083,1341,0.00,0.00,21.20,11 400.70,
2024.07.15 12:04:39,1342,EURUSD,sell,in,0.1,1.09076,1342,-0.70,0.00,0.00,11 400.00,
2024.07.16 16:15:00,1343,EURUSD,buy,out,0.1,1.08721,1343,0.00,0.19,35.50,11 435.69,
2024.07.16 16:22:16,1344,EURUSD,buy,in,0.1,1.08748,1344,-0.70,0.00,0.00,11 434.99,
2024.07.17 11:45:00,1345,EURUSD,sell,out,0.1,1.09324,1345,0.00,-0.68,57.60,11 491.91,
2024.07.17 13:40:31,1346,EURUSD,sell,in,0.1,1.09385,1346,-0.70,0.00,0.00,11 491.21,
2024.07.18 16:30:00,1347,EURUSD,buy,out,0.1,1.09153,1347,0.00,0.96,23.20,11 515.37,
2024.07.18 16:34:04,1348,EURUSD,buy,in,0.1,1.09162,1348,-0.70,0.00,0.00,11 514.67,
2024.07.22 01:30:00,1349,EURUSD,sell,out,0.1,1.08935,1349,0.00,-1.36,-22.70,11 490.61,
2024.07.22 02:40:41,1350,EURUSD,sell,in,0.1,1.08987,1350,-0.70,0.00,0.00,11 489.91,
2024.07.23 10:30:00,1351,EURUSD,buy,out,0.1,1.08765,1351,0.00,0.19,22.20,11 512.30,
2024.07.23 10:31:41,1352,EURUSD,buy,in,0.1,1.08788,1352,-0.70,0.00,0.00,11 511.60,
2024.07.31 06:30:00,1353,EURUSD,sell,out,0.1,1.08293,1353,0.00,-6.81,-49.50,11 455.29,
2024.07.31 06:30:10,1354,EURUSD,sell,in,0.1,1.08292,1354,-0.70,0.00,0.00,11 454.59,
2024.07.31 19:30:00,1355,EURUSD,buy,out,0.1,1.08078,1355,0.00,0.00,21.40,11 475.99,
2024.07.31 19:30:02,1356,EURUSD,buy,in,0.1,1.08080,1356,-0.70,0.00,0.00,11 475.29,
2024.08.02 09:00:00,1357,EURUSD,sell,out,0.1,1.08042,1357,0.00,-4.09,-3.80,11 467.40,
2024.08.02 09:00:26,1358,EURUSD,sell,in,0.1,1.08031,1358,-0.70,0.00,0.00,11 466.70,
2024.08.06 09:45:00,1359,EURUSD,buy,out,0.1,1.09392,1359,0.00,0.38,-136.10,11 330.98,
2024.08.06 09:45:38,1360,EURUSD,buy,in,0.1,1.09399,1360,-0.70,0.00,0.00,11 330.28,
2024.08.13 16:30:00,1361,EURUSD,sell,out,0.1,1.09539,1361,0.00,-6.13,14.00,11 338.15,
2024.08.13 17:05:19,1362,EURUSD,sell,in,0.1,1.09536,1362,-0.70,0.00,0.00,11 337.45,
2024.08.15 15:45:00,1363,EURUSD,buy,out,0.1,1.09612,1363,0.00,1.15,-7.60,11 331.00,
2024.08.15 16:52:31,1364,EURUSD,buy,in,0.1,1.09672,1364,-0.70,0.00,0.00,11 330.30,
2024.08.16 17:00:00,1365,EURUSD,sell,out,0.1,1.10022,1365,0.00,-0.68,35.00,11 364.62,
2024.08.16 17:00:00,1366,EURUSD,sell,in,0.1,1.10022,1366,-0.70,0.00,0.00,11 363.92,
2024.08.22 17:15:00,1367,EURUSD,buy,out,0.1,1.11047,1367,0.00,1.53,-102.50,11 262.95,
2024.08.22 17:15:17,1368,EURUSD,buy,in,0.1,1.11056,1368,-0.70,0.00,0.00,11 262.25,
2024.08.23 05:00:00,1369,EURUSD,sell,out,0.1,1.11275,1369,0.00,-0.68,21.90,11 283.47,
2024.08.23 05:05:59,1370,EURUSD,sell,in,0.1,1.11270,1370,-0.70,0.00,0.00,11 282.77,
2024.08.26 14:30:00,1371,EURUSD,buy,out,0.1,1.11656,1371,0.00,0.19,-38.60,11 244.36,
2024.08.26 14:30:13,1372,EURUSD,buy,in,0.1,1.11660,1372,-0.70,0.00,0.00,11 243.66,
2024.08.27 21:15:00,1373,EURUSD,sell,out,0.1,1.11863,1373,0.00,-0.68,20.30,11 263.28,
2024.08.27 21:17:38,1374,EURUSD,sell,in,0.1,1.11857,1374,-0.70,0.00,0.00,11 262.58,
2024.08.28 08:00:00,1375,EURUSD,buy,out,0.1,1.11595,1375,0.00,0.19,26.20,11 288.97,
2024.08.28 08:00:33,1376,EURUSD,buy,in,0.1,1.11602,1376,-0.70,0.00,0.00,11 288.27,
2024.09.02 09:45:00,1377,EURUSD,sell,out,0.1,1.10644,1377,0.00,-4.77,-95.80,11 187.70,
2024.09.02 10:00:16,1378,EURUSD,sell,in,0.1,1.10648,1378,-0.70,0.00,0.00,11 187.00,
2024.09.03 07:30:00,1379,EURUSD,buy,out,0.1,1.10547,1379,0.00,0.19,10.10,11 197.29,
2024.09.03 07:30:29,1380,EURUSD,buy,in,0.1,1.10550,1380,-0.70,0.00,0.00,11 196.59,
2024.09.04 17:30:00,1381,EURUSD,sell,out,0.1,1.10784,1381,0.00,-0.68,23.40,11 219.31,
2024.09.04 18:06:33,1382,EURUSD,sell,in,0.1,1.10844,1382,-0.70,0.00,0.00,11 218.61,
2024.09.09 08:45:00,1383,EURUSD,buy,out,0.1,1.10710,1383,0.00,1.34,13.40,11 233.35,
2024.09.09 08:46:03,1384,EURUSD,buy,in,0.1,1.10715,1384,-0.70,0.00,0.00,11 232.65,
2024.09.10 10:00:00,1385,EURUSD,sell,out,0.1,1.10496,1385,0.00,-0.68,-21.90,11 210.07,
2024.09.10 10:00:00,1386,EURUSD,sell,in,0.1,1.10494,1386,-0.70,0.00,0.00,11 209.37,
2024.09.11 15:45:00,1387,EURUSD,buy,out,0.1,1.10091,1387,0.00,0.19,40.30,11 249.86,
2024.09.11 15:55:37,1388,EURUSD,buy,in,0.1,1.10150,1388,-0.70,0.00,0.00,11 249.16,
2024.09.12 09:00:00,1389,EURUSD,sell,out,0.1,1.10219,1389,0.00,-3.41,6.90,11 252.65,
2024.09.12 09:00:04,1390,EURUSD,sell,in,0.1,1.10215,1390,-0.70,0.00,0.00,11 251.95,
2024.09.19 04:00:00,1391,EURUSD,buy,out,0.1,1.10816,1391,0.00,1.72,-60.10,11 193.57,
2024.09.19 04:50:55,1392,EURUSD,buy,in,0.1,1.10814,1392,-0.70,0.00,0.00,11 192.87,
2024.09.19 09:45:00,1393,EURUSD,sell,out,0.1,1.11358,1393,0.00,0.00,54.40,11 247.27,
2024.09.19 09:45:01,1394,EURUSD,sell,in,0.1,1.11355,1394,-0.70,0.00,0.00,11 246.57,
2024.09.23 10:15:00,1395,EURUSD,buy,out,0.1,1.11379,1395,0.00,0.38,-2.40,11 244.55,
2024.09.23 12:18:34,1396,EURUSD,buy,in,0.1,1.11040,1396,-0.70,0.00,0.00,11 243.85,
2024.09.24 11:15:00,1397,EURUSD,sell,out,0.1,1.11368,1397,0.00,-0.68,32.80,11 275.97,
2024.09.24 11:23:23,1398,EURUSD,sell,in,0.1,1.11343,1398,-0.70,0.00,0.00,11 275.27,
2024.09.25 18:15:00,1399,EURUSD,buy,out,0.1,1.11649,1399,0.00,0.19,-30.60,11 244.86,
2024.09.25 21:29:59,1400,EURUSD,buy,in,0.1,1.11370,1400,-0.70,0.00,0.00,11 244.16,
2024.09.26 09:45:00,1401,EURUSD,sell,out,0.1,1.11545,1401,0.00,-3.41,17.50,11 258.25,
2024.09.26 09:48:15,1402,EURUSD,sell,in,0.1,1.11538,1402,-0.70,0.00,0.00,11 257.55,
2024.09.27 10:15:00,1403,EURUSD,buy,out,0.1,1.11373,1403,0.00,0.19,16.50,11 274.24,
2024.09.27 10:50:28,1404,EURUSD,buy,in,0.1,1.11366,1404,-0.70,0.00,0.00,11 273.54,
2024.09.27 16:00:00,1405,EURUSD,sell,out,0.1,1.11997,1405,0.00,0.00,63.10,11 336.64,
2024.09.27 16:03:42,1406,EURUSD,sell,in,0.1,1.11934,1406,-0.70,0.00,0.00,11 335.94,
2024.09.30 17:30:00,1407,EURUSD,buy,out,0.1,1.11452,1407,0.00,0.19,48.20,11 384.33,
2024.09.30 17:34:13,1408,EURUSD,buy,in,0.1,1.11519,1408,-0.70,0.00,0.00,11 383.63,
2024.10.11 11:45:00,1409,EURUSD,sell,out,0.1,1.09514,1409,0.00,-11.58,-200.50,11 171.55,
2024.10.11 11:46:17,1410,EURUSD,sell,in,0.1,1.09507,1410,-0.70,0.00,0.00,11 170.85,
2024.10.14 02:00:00,1411,EURUSD,buy,out,0.1,1.09273,1411,0.00,0.19,23.40,11 194.44,
2024.10.14 02:00:03,1412,EURUSD,buy,in,0.1,1.09274,1412,-0.70,0.00,0.00,11 193.74,
2024.10.18 16:30:00,1413,EURUSD,sell,out,0.1,1.08606,1413,0.00,-5.45,-66.80,11 121.49,
2024.10.18 16:31:25,1414,EURUSD,sell,in,0.1,1.08604,1414,-0.70,0.00,0.00,11 120.79,
2024.10.21 09:45:00,1415,EURUSD,buy,out,0.1,1.08526,1415,0.00,0.19,7.80,11 128.78,
2024.10.21 10:00:13,1416,EURUSD,buy,in,0.1,1.08532,1416,-0.70,0.00,0.00,11 128.08,
2024.10.22 10:45:00,1417,EURUSD,sell,out,0.1,1.08366,1417,0.00,-0.68,-16.60,11 110.80,
2024.10.22 10:49:40,1418,EURUSD,sell,in,0.1,1.08333,1418,-0.70,0.00,0.00,11 110.10,
2024.10.23 10:15:00,1419,EURUSD,buy,out,0.1,1.07868,1419,0.00,0.19,46.50,11 156.79,
2024.10.23 10:48:59,1420,EURUSD,buy,in,0.1,1.07849,1420,-0.70,0.00,0.00,11 156.09,
2024.10.24 20:45:00,1421,EURUSD,sell,out,0.1,1.08235,1421,0.00,-3.41,38.60,11 191.28,
2024.10.24 20:45:03,1422,EURUSD,sell,in,0.1,1.08233,1422,-0.70,0.00,0.00,11 190.58,
2024.10.25 20:15:00,1423,EURUSD,buy,out,0.1,1.08032,1423,0.00,0.19,20.10,11 210.87,
2024.10.25 20:15:59,1424,EURUSD,buy,in,0.1,1.08035,1424,-0.70,0.00,0.00,11 210.17,
2024.10.28 11:00:00,1425,EURUSD,sell,out,0.1,1.08043,1425,0.00,-0.68,0.80,11 210.29,
2024.10.28 11:00:00,1426,EURUSD,sell,in,0.1,1.08041,1426,-0.70,0.00,0.00,11 209.59,
2024.10.29 15:30:00,1427,EURUSD,buy,out,0.1,1.07882,1427,0.00,0.19,15.90,11 225.68,
2024.10.29 16:34:34,1428,EURUSD,buy,in,0.1,1.07819,1428,-0.70,0.00,0.00,11 224.98,
2024.10.30 11:15:00,1429,EURUSD,sell,out,0.1,1.08380,1429,0.00,-0.68,56.10,11 280.40,
2024.10.30 11:31:35,1430,EURUSD,sell,in,0.1,1.08393,1430,-0.70,0.00,0.00,11 279.70,
2024.10.30 23:59:59,1431,EURUSD,buy,out,0.1,1.08561,1431,0.00,0.00,-16.80,11 262.90,end of test
,,,,,,,,-500.50,-454.10,2 217.50,11 262.90,
